week_start,week_end,url,title,date,domain,language
2024-07-15,2024-07-21,https://townhall.com/liveblog/2024/07/18/rnc-night-four-make-america-great-again-n9,RNC Grand Finale - Make America Great Again !,20240719T013000Z,townhall.com,English
2024-07-15,2024-07-21,https://www.yahoo.com/news/zelensky-deliver-historic-address-uk-021559439.html,Zelensky to deliver historic address to united kingdom government,20240719T031500Z,yahoo.com,English
2024-07-15,2024-07-21,https://gcaptain.com/the-wests-squeeze-on-russian-tankers-gets-tighter/,The West Squeeze on Russian Tankers Gets Tighter,20240719T221500Z,gcaptain.com,English
2024-07-15,2024-07-21,https://www.euractiv.com/section/politics/news/no-evidence-for-poland-selling-parts-for-russia-bound-iranian-drones-prosecutors-office-says/,"No evidence for Poland selling parts for Russia - bound Iranian drones , prosecutor office says",20240719T060000Z,euractiv.com,English
2024-07-15,2024-07-21,https://www.yahoo.com/news/us-imposes-sanctions-against-russian-193833148.html,US imposes sanctions against Russian hacktivist group Cyber Army of Russia Reborn,20240719T200000Z,yahoo.com,English
2024-07-15,2024-07-21,https://www.firstpost.com/world/venezuelan-opposition-leaders-security-chief-walks-free-after-arrest-for-gender-violence-allegations-13794587.html,Venezuelan opposition leader security chief walks free after arrest for gender violence allegations,20240719T044500Z,firstpost.com,English
2024-07-15,2024-07-21,https://www.yahoo.com/news/venezuelan-opposition-security-chief-released-003640962.html,Venezuelan opposition security chief released from jail,20240719T010000Z,yahoo.com,English
2024-07-15,2024-07-21,https://www.thestar.com.my/news/world/2024/07/19/venezuelan-opposition-security-chief-released-from-jail,Venezuelan opposition security chief released from jail,20240719T013000Z,thestar.com.my,English
2024-07-15,2024-07-21,https://finance.yahoo.com/news/trump-sanctions-prompted-china-xiaomi-141958056.html,"Trump sanctions prompted China Xiaomi EV entry , CEO says",20240719T173000Z,finance.yahoo.com,English
2024-07-15,2024-07-21,https://www.marketscreener.com/news/latest/Venezuelan-opposition-security-chief-released-from-jail-47417712/,Venezuelan opposition security chief released from jail,20240719T011500Z,marketscreener.com,English
2024-07-15,2024-07-21,https://gcaptain.com/tankers-on-fire-after-collision-off-singapore/,Tankers On Fire After Collision Off Singapore,20240719T123000Z,gcaptain.com,English
2024-07-15,2024-07-21,https://tass.com/politics/1819059,Moscow analyzing new EU sanctions rules on control of companies Kremlin,20240719T180000Z,tass.com,English
2024-07-15,2024-07-21,https://www.kcbd.com/2024/07/19/us-sanctions-russian-hackers-who-targeted-water-facilities-muleshoe-abernathy/,"US sanctions Russian hackers who targeted water facilities in Muleshoe , Abernathy",20240719T210000Z,kcbd.com,English
2024-07-15,2024-07-21,https://gazette.com/news/us-world/venezuelan-opposition-security-chief-released-from-jail/article_54614153-f719-534e-af6d-4d4d7ebaa410.html,Venezuelan opposition security chief released from jail,20240719T013000Z,gazette.com,English
2024-07-15,2024-07-21,https://www.scmp.com/news/hong-kong/politics/article/3271033/hong-kong-slams-us-politicians-despicable-call-sanctions-city-officials,Hong Kong slams US politician  despicable  call for sanctions on city officials,20240719T051500Z,scmp.com,English
2024-07-15,2024-07-21,https://www.dw.com/en/what-can-iran-expect-from-a-potential-trump-presidency/a-69713011,What can Iran expect from a potential Trump presidency ? – DW – 07 / 19 / 2024,20240719T130000Z,dw.com,English
2024-07-15,2024-07-21,https://www.sandiegouniontribune.com/2024/07/18/feds-in-san-diego-allege-sierra-leone-man-heads-massive-human-smuggling-operation/,"U . S . sanctions , indicts alleged Tijuana human - smuggling group",20240719T001500Z,sandiegouniontribune.com,English
2024-07-15,2024-07-21,https://www.independent.co.uk/news/uk/politics/volodymyr-zelensky-no10-cabinet-sir-keir-starmer-b2582250.html,Zelensky to brief cabinet as first foreign leader to visit No 10 under Starmer,20240719T004500Z,independent.co.uk,English
2024-07-15,2024-07-21,https://www.straitstimes.com/world/europe/ukraines-zelensky-to-address-uk-cabinet,Ukraine Zelensky to address united kingdom Cabinet,20240719T004500Z,straitstimes.com,English
2024-07-15,2024-07-21,https://www.jpost.com/breaking-news/article-811081,Israeli UN Ambassador Erdan files complaint to UNSC over Houthi attack,20240720T001500Z,jpost.com,English
2024-07-15,2024-07-21,https://www.geo.tv/latest/554929-moving-beyond-the-imf,Moving beyond the IMF,20240719T064500Z,geo.tv,English
2024-07-15,2024-07-21,https://menafn.com/1108457186/European-Leaders-Reaffirm-Support-For-Ukraines-Energy-Sector-At-Summit-In-UK,European Leaders Reaffirm Support For Ukraine Energy Sector At Summit In united kingdom,20240719T003000Z,menafn.com,English
2024-07-15,2024-07-21,https://oilprice.com/Energy/Energy-General/US-Oil-Gas-Drilling-Activity-Sees-Rebound.html,"U . S . Oil , Gas Drilling Activity Sees Rebound",20240719T180000Z,oilprice.com,English
2024-07-15,2024-07-21,https://uk.news.yahoo.com/us-imposes-sanctions-russian-hackers-145921586.html,"US imposes sanctions on Russian hackers , Treasury Department says",20240719T153000Z,uk.news.yahoo.com,English
2024-07-15,2024-07-21,https://www.marketscreener.com/news/latest/US-imposes-sanctions-on-Russian-hackers-Treasury-Department-says-47423476/,"US imposes sanctions on Russian hackers , Treasury Department says",20240719T153000Z,marketscreener.com,English
2024-07-15,2024-07-21,https://redstate.com/streiff/2024/07/19/secretary-of-state-antony-blinken-say-iran-is-1-to-2-weeks-from-starting-to-build-a-nuke-n2177128,Secretary of State Antony Blinken Says Iran Is  1 - to - 2  Weeks From Starting to Build a Nuke,20240720T000000Z,redstate.com,English
2024-07-15,2024-07-21,https://abcnews.go.com/Business/wireStory/approves-transparent-procedures-people-entities-off-sanctions-lists-112121623,UN approves more transparent procedures for people and entities to get off its sanctions lists,20240720T050000Z,abcnews.go.com,English
2024-07-15,2024-07-21,https://www.firstpost.com/world/un-rolls-out-transparent-fair-procedures-for-delisting-blacklisters-13795016.html,UN rolls out  transparent & fair  procedures for delisting blacklisters,20240720T061500Z,firstpost.com,English
2024-07-15,2024-07-21,https://apnews.com/article/un-sanctions-transparency-delisting-malta-8ff64edd5222c2dbd5738cca6155852e,UN approves more transparent procedures for people and entities to get off its sanctions lists,20240720T081500Z,apnews.com,English
2024-07-15,2024-07-21,https://www.business-standard.com/world-news/un-approves-transparent-procedures-for-people-to-get-off-sanctions-lists-124072000155_1.html,UN approves transparent procedures for people to get off sanctions lists,20240720T063000Z,business-standard.com,English
2024-07-15,2024-07-21,https://english.aawsat.com/world/5041885-un-approves-more-transparent-procedures-people-entities-get-sanctions-lists,"UN Approves More Transparent Procedures for People , Entities to Get Off Sanctions Lists",20240720T054500Z,english.aawsat.com,English
2024-07-15,2024-07-21,https://www.independent.com.mt/articles/2024-07-20/local-news/UN-approves-Malta-sponsored-resolution-for-more-transparent-procedures-to-get-off-sanctions-list-6736262851,UN approves Malta - sponsored resolution for more transparent procedures to get off sanctions list,20240720T054500Z,independent.com.mt,English
2024-07-15,2024-07-21,https://www.nbcdfw.com/news/national-international/un-approves-more-transparent-procedures-for-people-and-entities-to-get-off-its-sanctions-lists/3597375/,UN takes steps to improve transparency in sanctions list removal procedures – NBC 5 Dallas - Fort Worth,20240720T070000Z,nbcdfw.com,English
2024-07-15,2024-07-21,https://www.theweek.in/wire-updates/international/2024/07/20/fgn9-un-sanctions-procedure.html,UN approves more transparent procedures for people and entities to get off its sanctions lists,20240720T061500Z,theweek.in,English
2024-07-15,2024-07-21,https://www.winnipegfreepress.com/business/2024/07/19/un-approves-more-transparent-procedures-for-people-and-entities-to-get-off-its-sanctions-lists,UN approves more transparent procedures for people and entities to get off its sanctions lists – Winnipeg Free Press,20240720T050000Z,winnipegfreepress.com,English
2024-07-15,2024-07-21,https://www.kob.com/news/business-money/un-approves-more-transparent-procedures-for-people-and-entities-to-get-off-its-sanctions-lists/,UN approves more transparent procedures for people and entities to get off its sanctions lists,20240720T063000Z,kob.com,English
2024-07-15,2024-07-21,https://www.nbcsandiego.com/news/national-international/un-approves-more-transparent-procedures-for-people-and-entities-to-get-off-its-sanctions-lists/3571975/,UN takes steps to improve transparency in sanctions list removal procedures – NBC 7 San Diego,20240720T054500Z,nbcsandiego.com,English
2024-07-15,2024-07-21,https://www.nbcbayarea.com/news/national-international/un-approves-more-transparent-procedures-for-people-and-entities-to-get-off-its-sanctions-lists/3598433/,UN takes steps to improve transparency in sanctions list removal procedures – NBC Bay Area,20240720T061500Z,nbcbayarea.com,English
2024-07-15,2024-07-21,https://www.nbcchicago.com/news/national-international/un-approves-more-transparent-procedures-for-people-and-entities-to-get-off-its-sanctions-lists/3496022/,UN takes steps to improve transparency in sanctions list removal procedures – NBC Chicago,20240720T083000Z,nbcchicago.com,English
2024-07-15,2024-07-21,https://www.dailyexcelsior.com/un-approves-more-transparent-procedures-for-people-and-entities-to-get-off-its-sanctions-lists/,UN approves more transparent procedures for people and entities to get off its sanctions lists,20240720T083000Z,dailyexcelsior.com,English
2024-07-15,2024-07-21,http://lasvegassun.com/news/2024/jul/19/un-approves-more-transparent-procedures-for-people/,UN approves more transparent procedures for people and entities to get off its sanctions lists,20240720T063000Z,lasvegassun.com,English
2024-07-15,2024-07-21,https://ktar.com/story/5583313/un-approves-more-transparent-procedures-for-people-and-entities-to-get-off-its-sanctions-lists/,UN approves more transparent procedures for people and entities to get off its sanctions lists,20240720T074500Z,ktar.com,English
2024-07-15,2024-07-21,https://www.whec.com/national-world/un-approves-more-transparent-procedures-for-people-and-entities-to-get-off-its-sanctions-lists/,UN approves more transparent procedures for people and entities to get off its sanctions lists,20240720T054500Z,whec.com,English
2024-07-15,2024-07-21,http://www.israelnationalnews.com/news/393352,Sanctions against Israelis : Ben - Gvir demand from Netanyahu,20240720T211500Z,israelnationalnews.com,English
2024-07-15,2024-07-21,https://www.israelnationalnews.com/news/393352,Sanctions against Israelis : Ben - Gvir demand from Netanyahu,20240720T221500Z,israelnationalnews.com,English
2024-07-15,2024-07-21,https://www.jpost.com/israel-news/article-811142,Smotrich and Ben - Gvir respond to US sanction threat - Israel News,20240720T214500Z,jpost.com,English
2024-07-15,2024-07-21,http://www.israelnationalnews.com/news/393336,Report : US weighing sanctions against two Israeli ministers,20240720T211500Z,israelnationalnews.com,English
2024-07-15,2024-07-21,https://www.israelnationalnews.com/news/393336,Report : US weighing sanctions against two Israeli ministers,20240720T221500Z,israelnationalnews.com,English
2024-07-15,2024-07-21,https://www.gulf-times.com/article/687073/international/slovak-pm-blasts-ukraines-sanctions-as-oil-flow-stops,Slovak PM blasts Ukraine sanctions as oil flow stops,20240720T231500Z,gulf-times.com,English
2024-07-15,2024-07-21,https://www.yahoo.com/news/slovak-pm-blasts-ukraines-lukoil-175341526.html,Slovak PM blasts Ukraine Lukoil sanctions as oil flow stops,20240720T181500Z,yahoo.com,English
2024-07-15,2024-07-21,https://www.straitstimes.com/world/europe/slovak-pm-blasts-ukraines-lukoil-sanctions-as-oil-flow-stops,"Slovak PM blasts Ukraine Lukoil sanctions , as oil flow stops",20240720T193000Z,straitstimes.com,English
2024-07-15,2024-07-21,https://www.marketscreener.com/news/latest/Slovak-PM-blasts-Ukraine-s-Lukoil-sanctions-as-oil-flow-stops-47429369/,Slovak PM blasts Ukraine Lukoil sanctions as oil flow stops,20240720T183000Z,marketscreener.com,English
2024-07-15,2024-07-21,https://www.swissinfo.ch/eng/slovak-pm-blasts-ukraine,Slovak PM blasts Ukraine Lukoil sanctions as oil flow stops,20240720T183000Z,swissinfo.ch,English
2024-07-15,2024-07-21,https://www.yahoo.com/news/us-preparing-sanctions-against-china-122341668.html,US is preparing new sanctions against China for supporting Russia war efforts,20240720T131500Z,yahoo.com,English
2024-07-15,2024-07-21,https://www.devdiscourse.com/article/headlines/3024449-slovakia-asserts-independence-amid-ukraine-russia-tensions,Slovakia Asserts Independence Amid Ukraine - Russia Tensions,20240720T193000Z,devdiscourse.com,English
2024-07-15,2024-07-21,https://www.bloomberg.com/news/articles/2024-07-19/us-plans-sanctions-over-china-s-russia-aid-top-biden-aide-says,"US Plans Sanctions Over China Russia Aid , Top Biden Aide Says",20240720T010000Z,bloomberg.com,English
2024-07-15,2024-07-21,https://www.mfa.gov.lv/en/article/foreign-minister-baiba-braze-and-eu-high-representative-foreign-affairs-josep-borrell-underline-continued-support-ukraine-and-discuss-developments-eu-and-nato-eastern-border,Foreign Minister Baiba Braže and the EU High Representative for Foreign Affairs Josep Borrell underline continued support for Ukraine and discuss developments at the EU and NATO eastern border,20240720T121500Z,mfa.gov.lv,English
2024-07-15,2024-07-21,https://english.aawsat.com/business/5041926-russia-hikes-import-tariffs-consumer-goods-unfriendly-countries,Russia Hikes Import Tariffs for Consumer Goods from  Unfriendly Countries,20240720T100000Z,english.aawsat.com,English
2024-07-15,2024-07-21,https://localnews8.com/news/2024/07/19/un-approves-more-transparent-procedures-for-people-and-entities-to-get-off-its-sanctions-lists/,UN approves more transparent procedures for people and entities to get off its sanctions lists - LocalNews8 . com,20240720T100000Z,localnews8.com,English
2024-07-15,2024-07-21,https://tass.com/economy/1819197,"Russian , Afghan businesses refuse dollar in favor of rubles and Afghani Ambassador",20240720T104500Z,tass.com,English
2024-07-15,2024-07-21,https://www.jdsupra.com/legalnews/how-the-failure-to-preserve-data-from-a-9715871/,How the Failure to Preserve Data from a Mobile Device Can Drastically Affect Trial Strategy | Association of Certified E - Discovery Specialists ( ACEDS ),20240720T030000Z,jdsupra.com,English
2024-07-15,2024-07-21,https://www.yahoo.com/news/russia-hikes-import-tariffs-consumer-085437883.html,Russia hikes import tariffs for consumer goods from  unfriendly countries,20240720T100000Z,yahoo.com,English
2024-07-15,2024-07-21,https://www.thestar.com.my/news/world/2024/07/20/russia-hikes-import-tariffs-for-consumer-goods-from-039unfriendly-countries039,Russia hikes import tariffs for consumer goods from  unfriendly countries,20240720T113000Z,thestar.com.my,English
2024-07-15,2024-07-21,https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBLE--2370597/news/Russia-hikes-import-tariffs-for-consumer-goods-from-unfriendly-countries-47428562/,Russia hikes import tariffs for consumer goods from  unfriendly countries,20240720T100000Z,marketscreener.com,English
2024-07-15,2024-07-21,https://www.breitbart.com/tech/2024/07/19/russia-brags-sanctions-helped-it-avoid-microsoft-crash/,Russia Brags Sanctions Helped It Avoid Microsoft Crash,20240720T013000Z,breitbart.com,English
2024-07-15,2024-07-21,https://www.globalsecurity.org/military/library/news/2024/07/mil-240719-latvia-mfa01.htm,Baiba Braže at the eastern border : we have a special role to play - we also guard the external borders of the EU and NATO,20240720T121500Z,globalsecurity.org,English
2024-07-15,2024-07-21,https://www.globalsecurity.org/security/library/news/2024/07/sec-240719-treasury01.htm,Treasury Sanctions Leader and Primary Member of the Cyber Army of Russia Reborn,20240720T121500Z,globalsecurity.org,English
2024-07-15,2024-07-21,https://www.politico.eu/article/hungary-fuel-crisis-ukraine-sanctions-russian-oil-imports-lukoil-central-europe/,Hungary facing fuel crisis as Ukraine turns up heat on Russian oil supplies,20240720T050000Z,politico.eu,English
2024-07-15,2024-07-21,https://www.haaretz.com/opinion/2024-07-05/ty-article-opinion/.premium/israeli-settler-terrorism-is-state-terror-against-palestinians/00000190-7f4e-da1d-a19a-ff5e2c2d0000,Israeli Settler Terrorism Is State Terror Against Palestinians - Opinion,20240720T140000Z,haaretz.com,English
2024-07-15,2024-07-21,https://www.yahoo.com/news/blinken-iran-capable-producing-fissile-054812927.html,Blinken : Iran capable of producing fissile material within weeks,20240720T063000Z,yahoo.com,English
2024-07-15,2024-07-21,https://www.foxnews.com/world/iran-1-2-weeks-weapons-grade-nuclear-material-us-continues-sanctions-relief,Iran  one to two weeks away  from weapons - grade nuclear material as US continues sanctions relief,20240720T150000Z,foxnews.com,English
2024-07-15,2024-07-21,https://www.usnews.com/news/world/articles/2024-07-20/russia-hikes-import-tariffs-for-consumer-goods-from-unfriendly-countries,Russia Hikes Import Tariffs for Consumer Goods From  Unfriendly Countries,20240720T133000Z,usnews.com,English
2024-07-15,2024-07-21,https://timesofindia.indiatimes.com/world/us/not-good-for-china-iran-n-korea-to-support-russia-blinken/articleshow/111883371.cms,"Russia - Ukraine Conflict :  Not good  for China , Iran , N Korea to support Russia : Blinken",20240720T103000Z,timesofindia.indiatimes.com,English
2024-07-15,2024-07-21,https://article.wn.com/view/2024/07/20/Russia_and_Afghanistan_businesses_switch_from_dollar_to_rubl/,"Russia and Afghanistan businesses switch from dollar to ruble , and Afghani",20240720T201500Z,article.wn.com,English
2024-07-15,2024-07-21,https://www.autoblog.com/2024/07/20/trump-hates-electric-cars-but-he-caused-one-to-be-made/,"Trump hates electric cars , but he caused one to be made",20240720T171500Z,autoblog.com,English
2024-07-15,2024-07-21,https://www.jpost.com/breaking-news/article-811103,White House considering imposing sanctions on Smotrich and Ben - Gvir,20240720T120000Z,jpost.com,English
2024-07-15,2024-07-21,https://article.wn.com/view/2024/07/20/Slovak_PM_blasts_Ukraine_s_sanctions_as_oil_flow_stops/,Slovak PM blasts Ukraine sanctions as oil flow stops,20240721T000000Z,article.wn.com,English
2024-07-15,2024-07-21,https://www.gdnonline.com:443/Details/1318280,World News : Top Al Qaeda leader held in Pakistan,20240720T074500Z,gdnonline.com,English
2024-07-15,2024-07-21,https://www.yahoo.com/news/cultural-asset-spy-hub-inside-151922207.html,Cultural asset or spy hub ? Inside the Russian centre Germany is under pressure to close,20240720T160000Z,yahoo.com,English
2024-07-15,2024-07-21,https://www.telegraph.co.uk/world-news/2024/07/20/cultural-asset-or-spy-hub-inside-the-russian-centre-germany/,Cultural asset or spy hub ? Inside the Russian centre Germany is under pressure to close,20240720T160000Z,telegraph.co.uk,English
2024-07-15,2024-07-21,https://www.aol.co.uk/news/cultural-asset-spy-hub-inside-151922771.html,Cultural asset or spy hub ? Inside the Russian centre Germany is under pressure to close,20240720T154500Z,aol.co.uk,English
2024-07-15,2024-07-21,https://eastasiaforum.org/2024/07/20/modis-got-a-friend-in-moscow/,Modi got a friend in Moscow | East Asia Forum,20240720T143000Z,eastasiaforum.org,English
2024-07-15,2024-07-21,https://pajhwok.com/2024/07/20/ctd-al-qaeda-leader-arrested-in-punjab/,CTD : Al Qaeda leader arrested in Punjab,20240720T084500Z,pajhwok.com,English
2024-07-15,2024-07-21,https://www.jpost.com/breaking-news/article-811081,Israeli UN Ambassador Erdan files complaint to UNSC over Houthi attack,20240720T001500Z,jpost.com,English
2024-07-15,2024-07-21,https://www.globalsecurity.org/wmd/library/news/ukraine/2024/07/ukraine-240719-ukfcdo01.htm,Russia war threatens food security : united kingdom statement to the OSCE,20240720T121500Z,globalsecurity.org,English
2024-07-15,2024-07-21,https://redstate.com/streiff/2024/07/19/secretary-of-state-antony-blinken-say-iran-is-1-to-2-weeks-from-starting-to-build-a-nuke-n2177128,Secretary of State Antony Blinken Says Iran Is  1 - to - 2  Weeks From Starting to Build a Nuke,20240720T000000Z,redstate.com,English
2024-07-15,2024-07-21,https://www.nytimes.com/2024/07/20/world/americas/venezuela-election-us-role.html,How the U . S . Played a Role in Venezuela Election,20240720T094500Z,nytimes.com,English
2024-07-15,2024-07-21,https://www.globalsecurity.org/military/library/news/2024/07/mil-240719-unsc02.htm,"Security Council Bolsters Mandate of Focal Point for Delisting to Receive Requests from UN Sanctions Regimes , Unanimously Adopting Resolution 2744 ( 2024 ) ",20240721T123000Z,globalsecurity.org,English
2024-07-15,2024-07-21,https://oilprice.com/Energy/Crude-Oil/The-Plot-To-Further-Disrupt-Russian-Oil-Flows-Proof-That-Sanctions-Dont-Work.html,The Plot To Further Disrupt Russian Oil Flows Proof That Sanctions Dont Work,20240721T230000Z,oilprice.com,English
2024-07-15,2024-07-21,https://www.israelnationalnews.com/news/393396,"PM cancels meeting , Yesha Council furious",20240721T171500Z,israelnationalnews.com,English
2024-07-15,2024-07-21,https://www.middleeastmonitor.com/20240721-israeli-finance-minister-slams-us-sanctions-as-fatal-blow/,Israeli finance minister slams US sanctions as  fatal blow  – Middle East Monitor,20240721T144500Z,middleeastmonitor.com,English
2024-07-15,2024-07-21,https://menafn.com/1108462961/Slovak-PM-Blasts-Ukraines-Sanctions-As-Oil-Flow-Stops,Slovak PM Blasts Ukraine Sanctions As Oil Flow Stops,20240721T123000Z,menafn.com,English
2024-07-15,2024-07-21,https://www.iraqinews.com/iraq/us-extends-sanctions-waiver-to-allow-iraq-to-buy-iranian-power/,US extends sanctions waiver to allow Iraq to buy Iranian power,20240721T203000Z,iraqinews.com,English
2024-07-15,2024-07-21,https://www.euractiv.com/section/europe-s-east/news/slovak-pm-blasts-ukraines-lukoil-sanctions-as-oil-flow-stops/,Slovak PM blasts Ukraine Lukoil sanctions as oil flow stops,20240721T060000Z,euractiv.com,English
2024-07-15,2024-07-21,https://www.globalsecurity.org/wmd/library/news/ukraine/2024/07/ukraine-240720-sputnik01.htm,Slovak Govt Says Ukrainian Sanctions Against Russia Lukoil Harm EU Countries,20240721T123000Z,globalsecurity.org,English
2024-07-15,2024-07-21,https://www.globalsecurity.org/military/library/news/2024/07/mil-240720-latvia-mfa01.htm,Foreign Minister Baiba Braže and the EU High Representative for Foreign Affairs Josep Borrell underline continued support for Ukraine and discuss developments at the EU and NATO eastern border,20240721T123000Z,globalsecurity.org,English
2024-07-15,2024-07-21,https://www.jewishpress.com/news/us-news/report-biden-administration-mulls-sanctions-against-israeli-ministers-ben-gvir-smotrich/2024/07/21/,"Report : Biden Administration Mulls Sanctions Against Israeli Ministers Ben - Gvir , Smotrich | The Jewish Press - JewishPress . com | Hana Levi Julian | 15 Tammuz 5784 – Sunday , July 21 , 2024",20240721T003000Z,jewishpress.com,English
2024-07-15,2024-07-21,https://www.bbc.com/news/articles/cd1r250my18o,Uganda President Yoweri Museveni warns anti - corruption protest organisers,20240721T130000Z,bbc.com,English
2024-07-15,2024-07-21,https://www.jpost.com/israel-news/politics-and-diplomacy/article-811219,Israeli Knesset demands Netanyahu address US sanctions on settlers - Israel Politics,20240721T123000Z,jpost.com,English
2024-07-15,2024-07-21,https://www.asiaone.com/world/russia-hikes-import-tariffs-consumer-goods-unfriendly-countries,Russia hikes import tariffs for consumer goods from  unfriendly countries,20240721T041500Z,asiaone.com,English
2024-07-15,2024-07-21,https://www.yahoo.com/news/slovak-pm-raises-concerns-ukrainian-061735617.html,Slovak PM raises concerns with Ukrainian counterpart over suspension of Russian oil transit,20240721T080000Z,yahoo.com,English
2024-07-15,2024-07-21,https://news.yahoo.com/news/uganda-protest-organisers-playing-fire-115707649.html,"Uganda protest organisers playing with fire , president says",20240721T130000Z,news.yahoo.com,English
2024-07-15,2024-07-21,http://www.econotimes.com/Xiaomi-CEO-Trump-Sanctions-Spark-Chinas-EV-Entry-Competing-with-Tesla-1682166,"Xiaomi CEO : Trump Sanctions Spark China EV Entry , Competing with Tesla",20240721T123000Z,econotimes.com,English
2024-07-15,2024-07-21,https://www.scmp.com/opinion/article/3271299/us-warns-china-no-killer-fridges-and-dishwashers-russia,Opinion | US warns China : no killer fridges and dishwashers for Russia,20240721T144500Z,scmp.com,English
2024-07-15,2024-07-21,https://www.graphic.com.gh/international/international-news/uganda-protest-organisers-playing-with-fire-president-museveni.html,Uganda protest organisers playing with fire - President Museveni,20240721T174500Z,graphic.com.gh,English
2024-07-15,2024-07-21,https://www.yahoo.com/news/erdogan-says-us-vote-could-102416894.html,"Erdogan says US vote could further boost Turkey arms sector , TRT reports",20240721T104500Z,yahoo.com,English
2024-07-15,2024-07-21,https://www.thestar.com.my/news/world/2024/07/21/erdogan-says-us-vote-could-further-boost-turkey-arms-sector-trt-reports,"Erdogan says US vote could further boost Turkey arms sector , TRT reports",20240721T140000Z,thestar.com.my,English
2024-07-15,2024-07-21,https://www.zerohedge.com/geopolitical/white-house-mulling-sanctions-hardline-israeli-ministers-smotrich-ben-gvir,White House Mulling Sanctions On Hardline Israeli Ministers Smotrich & Ben - Gvir,20240721T004500Z,zerohedge.com,English
2024-07-15,2024-07-21,https://article.wn.com/view/2024/07/20/Slovak_PM_blasts_Ukraine_s_sanctions_as_oil_flow_stops/,Slovak PM blasts Ukraine sanctions as oil flow stops,20240721T000000Z,article.wn.com,English
2024-07-15,2024-07-21,https://www.jpost.com/breaking-news/article-811275,Benjamin Netanyahu cancels meeting with Yesha Council,20240721T173000Z,jpost.com,English
2024-07-15,2024-07-21,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Government-PROs-are-not-spin-doctors-ISD-1941514,Government PROs are not spin doctors ISD,20240721T060000Z,ghanaweb.com,English
2024-07-15,2024-07-21,https://menafn.com/1108464082/Iraq-Turkey-launch-electricity-interconnection-to-meet-northern-regions-energy-needs,"Iraq , Turkey launch electricity interconnection to meet northern region energy needs",20240721T151500Z,menafn.com,English
2024-07-15,2024-07-21,https://www.investing.com/news/stock-market-news/exclusiveillicit-chip-flows-to-russia-seen-slowing-but-china-hong-kong-remain-transshipment-hubs-3528047,"Exclusive - Illicit chip flows to Russia seen slowing , but China , Hong Kong remain transshipment hubs By Reuters",20240722T000000Z,investing.com,English
2024-07-15,2024-07-21,https://menafn.com/1108464350/Germanys-Heller-Tools-Sells-Equipment-To-FSB-Linked-Firms-Media,Germany Heller Tools Sells Equipment To FSB - Linked Firms,20240721T173000Z,menafn.com,English
2024-07-15,2024-07-21,https://gazette.com/news/us-world/exclusive-illicit-chip-flows-to-russia-seen-slowing-but-china-hong-kong-remain-transshipment-hubs/article_da8f290c-8044-5d6f-9cff-e74e7eec0f3c.html,"Exclusive - Illicit chip flows to Russia seen slowing , but China , Hong Kong remain transshipment hubs",20240721T231500Z,gazette.com,English
2024-07-15,2024-07-21,https://www.jewishpress.com/news/us-news/blinken-iranian-nuclear-breakout-one-or-two-weeks-away/2024/07/21/,"Blinken : Iranian Nuclear Breakout  One or Two Weeks Away  | The Jewish Press - JewishPress . com | Hana Levi Julian | 16 Tammuz 5784 – Sunday , July 21 , 2024",20240721T194500Z,jewishpress.com,English
2024-07-15,2024-07-21,https://www.clevelandjewishnews.com/jns/smotrich-slams-draconian-us-sanctions-on-israelis/article_5794957b-0f16-50fe-8ad3-e977ac24fd86.html,Smotrich slams  draconian  US sanctions on Israelis | JNS | clevelandjewishnews . com,20240721T130000Z,clevelandjewishnews.com,English
2024-07-15,2024-07-21,https://www.breitbart.com/politics/2024/07/21/russia-hoaxer-jake-sullivan-warns-netanyahu-dont-make-your-speech-like-2015/,Russia Hoaxer Jake Sullivan Warns Netanyahu : Dont Make Your Speech Like 2015,20240721T203000Z,breitbart.com,English
2024-07-15,2024-07-21,https://www.clevelandjewishnews.com/jns/netanyahu-urged-to-denounce-judea-and-samaria-sanctions-to-congress/article_1cd2e44c-32b3-5629-9871-8adeb5995d71.html,Netanyahu urged to denounce Judea and Samaria sanctions to Congress,20240721T173000Z,clevelandjewishnews.com,English
2024-07-15,2024-07-21,https://www.kaieteurnewsonline.com/2024/07/21/pig-in-the-bag-airstrip-handed-over/,Pig in the bag airstrip handed over - Kaieteur News,20240721T074500Z,kaieteurnewsonline.com,English
2024-07-15,2024-07-21,https://www.yahoo.com/news/oil-tainted-lake-symptom-symbol-025153827.html,"Oil - tainted lake a symptom , and symbol , of Venezuela collapse",20240721T033000Z,yahoo.com,English
2024-07-15,2024-07-21,https://timesofindia.indiatimes.com/world/rest-of-world/oil-tainted-lake-a-symptom-and-symbol-of-venezuelas-collapse/articleshow/111896568.cms,"Oil - tainted lake a symptom , and symbol , of Venezuela collapse",20240721T054500Z,timesofindia.indiatimes.com,English
2024-07-22,2024-07-28,https://wtop.com/world/2024/07/un-approves-more-transparent-procedures-for-people-and-entities-to-get-off-its-sanctions-lists/,UN approves more transparent procedures for people and entities to get off its sanctions lists,20240722T003000Z,wtop.com,English
